"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Antigua and Barbuda","ATG","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","12.8114946462105","11.5965584704899","13.0536038330128","14.7260785239235","15.1573307098073","11.9263639057207","11.5802990814135","12.3429212018971","13.2797377398862","15.1123236558462","16.0209041206861","16.491243250969","17.5274575990379","16.0241766578621","16.6992545558909","15.4833530136029","14.5665540056792","14.4021034897842","14.704163688216","14.2521501667582","14.4806762387557","14.5894388081003","15.4697493855661","15.3848687351407","14.5417666724147","14.8196342566036","15.0151864554077","15.133391649947","16.6660190632045","21.3160229666085","20.9667120338656","22.3005680351499","22.3471022876701","18.7825496362669","16.8690291171759","16.53217808915","17.8838234767328","18.1561076497753","18.5666006811684","20.1693321730106","",
"Australia","AUS","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3128051010086","30.2092148566055","29.450377166943","29.1429361818813","29.0991492516972","28.9562001526677","28.4453553485236","27.616494209218","27.7027288633393","26.8252232709079","26.7493609958779","25.9424242471227","25.7633894622488","26.3631725588731","26.1879287077582","26.7629237803223","27.8777960816231","27.8892146889275","27.7278020004187","28.9107316268446","27.0716790385471","28.4988338613245","28.21811968405","26.9053441595087","27.2770074482402","25.3962505198767","24.3275709325836","",
"Austria","AUT","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","38.3260539245039","37.9512852214847","38.117782731871","37.0312011656584","37.066676555112","36.6867353089887","35.7496726560619","35.2787056852193","34.2529560576514","34.5323227681233","34.1826624096488","33.6043630211813","33.4296788019632","33.1401256254246","33.3017692340921","33.2394278092874","32.6689400065519","31.8364832454979","31.9396164244844","32.082941617849","32.1555541028434","32.1940819661589","31.974527175314","31.9846348401286","31.6948092958099","31.5650665781732","30.6881091571694","30.7643603423865","30.6989184044134","30.4526373498527","30.537258840818","30.8749137338407","30.1807847865886","28.9455211861318","28.6599361864079","28.552329199288","28.807592979861","28.6455135331331","28.4279563981053","28.0570476087612","27.74237708239","",
"Azerbaijan","AZE","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9099738513261","31.3826621702043","39.9659593781913","33.7841365461847","28.2046193731877","33.598496393376","39.0773262153936","39.9454310468623","36.4568366041602","40.7104443034833","45.333303214439","47.1781949759251","50.1784375683712","52.5839957797464","54.71912667728","63.5953697304768","68.7131633696972","68.494451553965","70.2223848154537","61.083207538539","64.0677573971342","65.5811904271398","63.0521953626048","62.0737915841309","58.3045631599073","49.2960562185739","51.6843361575846","",
"Burundi","BDI","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","10.1673173736212","10.4352576063732","11.6023831922233","12.4785707045556","13.0792007684308","13.4790180980416","12.7916671361132","13.9933146385639","16.0963737936375","16.5714696899435","12.6190320684475","13.4106849182548","15.4478154059829","15.5003684614051","13.8401958685149","13.0019652281408","13.5156713205494","17.1269171689448","16.6672836170071","19.6648512777545","18.9632397769097","19.596116218112","21.1727281759763","22.4479966715614","22.4780604282752","19.2482100755182","12.6303317825187","15.6275284687794","15.8433813961133","16.205775109133","16.9321358290476","16.4944129630641","16.6984426517331","17.0347231556899","17.7028575632026","18.4530785179843","16.7110963012329","18.0383732128306","15.9831156237522","16.6313972523642","16.7042319635332","16.8992360771499","16.8855633675957","17.733968681112","18.3109874523238","16.4604878239024","16.5648431859672","",
"Belgium","BEL","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.9601344294991","28.7724701180026","29.1736370477317","28.5920001751238","27.7627111806681","27.8085842745573","27.0254196690929","26.466053450537","25.7251508691251","25.5314288795638","25.1014022523939","24.9495760827178","24.9685429823818","24.3110601346083","22.8825411936926","23.1762908391998","23.0096015154678","22.4514736727946","22.2286125663552","22.0117804446853","22.1709650487276","22.1519104660683","",
"Benin","BEN","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","10.2269747245557","9.81330180282074","9.79130917171242","11.4694195815885","10.7934373721091","7.98184938137773","11.306612935673","11.4130625066297","10.8688139498865","11.0630654417435","11.7037494114915","13.4808042905619","13.8881251964887","14.2961258064227","17.0842249836147","16.1643290893295","12.9100343969082","12.5569870845307","14.0053645940617","13.3433454489017","12.2816697036432","12.9104044443482","15.1224192815258","15.3569747371469","17.0694521775889","16.702425147013","12.1078445244769","12.3655660113453","13.3946717230815","12.7680161414965","12.4533850515242","11.9826304214042","12.7276805044929","12.2171017970245","13.3380644179387","13.3923114111766","13.2669409931979","13.5207077594723","12.5664712925972","32.2357976116518","31.8131394058918","32.8218962513348","32.6632102423024","32.5011123745489","30.5340284627307","30.7912087912088","29.6106600041641","27.5756491311782","24.9618347711861","24.9653868233546","25.1505677143327","24.2353227622729","22.7093142826216","23.5577763897564","23.50264101113","23.236914600551","23.3587658526974","",
"Burkina Faso","BFA","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","20.6010138798637","20.5778355250099","20.2003561705992","21.4834043867756","21.0471531838835","19.625780284358","19.8134293357548","22.6135521070372","23.2667825639764","22.9917363188746","22.8658901613808","25.3517734707802","24.2524206316016","27.4656473774267","24.0580735651303","27.2470336749192","28.0873120240227","22.7520039279817","22.7358602603325","21.2853756621976","20.4820411371089","19.3426262825415","19.4575536489968","20.8077805660521","20.3956739762483","19.9580751960513","21.7926927271964","23.4114720157823","22.5560199341609","23.143367141711","21.2373828120559","20.1823885974791","21.2196476701582","20.6026839241973","22.0060639013093","21.5166992720905","20.0248684740385","21.4514837496113","19.3231410807069","25.1915112652847","21.5273620725627","19.4766679023813","17.5218365882453","21.1805057481817","21.1752197631569","17.9797036959139","17.6222119656393","18.9574709114942","16.2202993457247","19.3246646708234","23.002687906096","27.1527005296425","24.9115133872076","21.0752693902044","22.0023710664534","21.1765776368628","26.1472959853907","",
"Bangladesh","BGD","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","6.97381556958263","6.79411774906471","7.96386176172681","7.80459286326725","10.4230244561503","10.723024748933","10.3150855684753","8.10282841164145","9.26234551475759","9.18640400926977","8.72908283074018","7.68383878031331","6.06410210550716","12.1103374893782","13.3727281578377","11.6110473057592","14.4492027919251","16.7290739025876","14.3097126896709","15.6864548108505","20.6332854789276","20.3244644723498","20.5295656204476","21.3629213565608","21.9178644941449","20.7903112426746","20.8304971497333","20.050655946981","20.4172265254505","20.2878799649306","20.6969619021422","21.738203614455","22.4778177619789","23.8154253782171","24.326451814127","24.559855195765","22.8073313511786","23.0029276026142","23.8328953649505","23.4954175022619","23.3136081299432","23.7693632975309","24.0423817262719","23.7351098433304","24.0159300657023","24.5906464325404","25.3971975676521","25.7382687184489","25.9587931458908","26.4256589427145","26.1444945136097","26.3909536160468","26.7436603298186","27.6362262923618","27.609110656341","28.1463235005595","28.7663244768021","",
"Bulgaria","BGR","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","54.4902698051604","53.2332644346439","57.867509798654","60.3831677483691","60.0493986458066","62.8220499622432","65.117145018677","59.4904512600945","58.1180921886731","57.6199977449101","49.1967531918492","43.761052614501","43.4929949306149","37.184415030864","34.7720047805984","28.3653624236456","21.3476585814491","23.6710481599272","24.607531064377","25.1469543226005","25.8459779056531","26.8967083804037","26.6935242342883","27.5221062356239","26.6561274903952","28.2375152901799","29.7569712365533","30.5311846444533","29.628540192863","30.3935618483644","27.3789284471913","29.2902135464442","28.8918049382452","27.5801639204304","27.1386229376778","27.872126462628","28.3101548311632","",
