"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Cabo Verde","CPV","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1656.90750326105","1641.51685078283","1774.6271706324","1877.28557933156","2177.55063286709","2423.28884251226","2632.97945091646","2858.33347095896","3145.61974658276","3425.0879254688","3835.23860571342","3844.50836427626","3971.28824924707","4064.84364942079","4407.34003125796","4643.45538406626","4949.22589963308","5633.93311188662","5944.03882515291","5806.64623179574","5828.24158804338","5991.77849034175","5986.93905614958","5963.90797586859","5928.19902448464","5918.58844965639","6074.75454769943","",
"Costa Rica","CRI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7787.16176176319","7787.09436164032","8289.6653713996","8655.23266488668","8820.05014555589","8960.61542662766","8855.11497576914","9129.62040116832","9545.7858385427","9712.48538441644","9878.28869075949","10040.5741368168","10201.5877158544","10473.9163443814","10768.7413593648","11025.4767645764","11656.2142927348","12433.2015695093","12834.9361639356","12543.9779041253","12999.9921931442","13397.2305422386","13878.0474026459","14035.2879800483","14392.042244228","14914.2067461734","15401.4925046929","",
"Caribbean small states","CSS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9088.49638780158","9219.09132958735","9163.68619816094","9351.26202900673","9517.4815536968","9724.87081002894","9971.13026787898","10214.7840485893","10426.8668775969","10773.6897010978","11089.6873400824","11259.5913448393","11640.8687901185","12359.8954482067","12843.1110944948","13238.2984604107","14119.6995119983","14512.875686085","14670.950629251","14073.3917141117","14206.6869680023","14274.8721445493","14360.7024977741","14524.5170177021","14491.1383009888","14408.2866755568","14252.5245659994","",
"Cuba","CUB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49903.0285395752","","","","","","",
"Cyprus","CYP","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23300.6747702401","22873.1673271774","24366.2899287947","23951.4227074934","24845.3379658846","26465.0946930655","26393.827157117","26689.9652985977","27745.0509959616","28761.0951648828","30085.7741218715","30834.9098059246","31519.7240606795","31909.9326343317","32924.933503185","33662.852895003","34599.024510009","35502.9559707513","35960.3527189252","34387.348365288","33941.1380158355","33192.3798467826","31658.1745568801","29842.9357559091","29711.131105238","30382.5560266975","31195.5062211717","",
"Czech Republic","CZE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20023.1359867147","17739.9967006919","17632.0996214391","17624.68477675","18130.891018021","19270.6993868643","20107.8534574349","20009.8318097638","19962.9612888893","20269.6986562541","21193.9017140583","21892.48252523","22297.2247461099","23107.2038753806","24233.5969865534","25781.2047057911","27473.6271233445","28844.0671946539","29373.1092319296","27803.5871622193","28352.9493964403","28797.4179611691","28527.1387345992","28379.7461179156","29119.6166119074","30605.4205211471","31352.8182615922","",
"Germany","DEU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31287.0698103409","32646.5618381478","33022.5755518938","32492.5185329959","33175.7085774638","33653.1296358835","33830.3056593287","34405.5192090796","35081.304207874","35755.2993074406","36764.5629268974","37325.0525470646","37262.3512875562","36977.3460076486","37418.0924996579","37703.9329399406","39143.1662435764","40473.5274498896","40989.4431148599","38784.4524824906","40428.7210307617","42692.5197566424","42822.0994035797","42914.4761126655","43560.6192440775","43937.9471317278","44260.3596792706","",
"Djibouti","DJI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3101.67007837869","2888.53024372283","2849.46087068692","2645.99806834584","2604.8926540143","2482.03495207566","2330.73489723224","2252.90170061598","2190.00244827913","2175.43654172963","2131.26264400737","2130.00441157765","2146.20732885914","2178.69903401912","2226.44576491283","2260.35113984683","2330.30473373075","2409.2282713199","2507.04848119708","2589.46196042016","2634.71324617292","2705.40558882684","2787.33041139445","2876.09420224424","2996.94103148031","3139.27353522704","","",
"Dominica","DMA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6730.02285645796","6778.96529685568","6905.27819560082","6997.68790121954","7081.63767666024","7221.98606218189","7436.01019121304","7588.68023462289","8018.92633958788","8118.41731874231","8175.43518534864","8214.82081900806","8053.00132577894","8638.77145141762","8883.29752424248","8844.29336148169","9080.26156036944","9634.76728176898","10302.82784101","10160.1522549326","10198.2735161701","10135.2741721538","9981.10157055408","9871.67259323732","10255.216803569","9941.89481767398","10151.3425233946","",
"Denmark","DNK","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33785.6501434745","34167.7192804575","34721.3817813856","34609.5830852322","36332.217340493","37237.7232792657","38101.4055156612","39180.6865580516","39904.5956145279","40945.2792350717","42337.7143693512","42533.5392582329","42595.5872217462","42645.5831253435","43670.4452995124","44567.9313092661","46159.9137391637","46373.5166625592","45865.7959577936","43382.6254590015","43998.4366716285","44403.3941459257","44336.8124612297","44564.4521554649","45057.0741699595","45458.697148831","45966.2836164549","",
"Dominican Republic","DOM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5267.102183053","5213.78753283561","5651.65401729212","5946.07091204594","5971.93538352293","6188.7605105259","6517.23090549839","6923.03798741888","7289.70641441061","7656.73290044229","7963.70566947502","7982.39770221508","8315.21162800119","8168.84554767806","8153.06536310454","8778.49253761958","9576.5777370166","10265.0373171296","10449.1883005539","10406.3319083392","11123.5309648031","11320.9030559829","11490.6818164732","11887.6731055271","12639.0915494073","13371.524988334","14098.875869884","",
"Algeria","DZA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10236.840658348","9869.48837022995","9815.46382267098","9400.05442441546","9126.2716238864","9295.42011356466","9509.68765695727","9461.35511679608","9796.73993556183","9968.96771197831","10211.0018566908","10382.1868362393","10826.4876450259","11459.8935602271","11797.1848486236","12322.4842607049","12348.4812120361","12570.6547026998","12660.4032440006","12647.5403044562","12870.6026985154","12990.345016498","13161.9616734309","13253.6154761387","13483.3378622219","13724.723852895","13921.1800218255","",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2225.65824401179","2361.62316002655","2568.58712875216","2799.43023717906","3051.78222768643","3301.92745939094","3548.46986746979","3742.0291337819","3731.87963529774","3908.34910950453","4154.1578214319","4382.26806089473","4676.13998896941","5031.48329044856","5425.69735115534","5889.32695051008","6452.52128705938","7167.53595278612","7695.61455999722","8204.27712274912","8927.33679165631","9594.8522120338","10234.8360110605","10882.9611800275","11523.8533053248","12175.4970413612","12843.7715319695","",
"Early-demographic dividend","EAR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4318.7722076772","4434.83183662592","4534.97781774667","4587.94940608441","4646.10845982083","4714.0618054649","4886.66550550017","5006.79727908005","4998.30371225389","5026.49673307545","5160.1853734288","5156.14937265272","5188.16146273187","5382.5854184675","5644.88066081025","5920.74075884127","6207.50292986496","6519.23789456187","6663.86474138731","6697.62919071472","7047.60041005969","7300.66250309312","7479.90551661462","7716.69557110838","7968.45225248249","8248.5342000031","8548.24472689303","",
"East Asia & Pacific","EAS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4957.86046082491","5155.6781868924","5363.72282952132","5596.04445150557","5873.62316520775","6184.312372176","6497.65629465482","6719.93877349416","6644.78320698012","6854.03444544386","7187.21405221112","7394.51263405124","7705.48774503821","8076.90397083594","8534.37330250516","9028.94455099271","9619.04595183176","10361.8628868105","10821.7527554753","11135.9117559816","11968.4571272301","12613.2416443524","13244.5546320848","13900.649053953","14521.6916469528","15142.5640791974","15786.7986919385","",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13707.6993086162","12900.4628450084","11431.4705282652","10676.0392225359","9489.68471665096","9295.59804242613","9256.25586490832","9470.24536870949","9292.17585487185","9514.28435913061","10272.500397737","10615.7957246779","11199.7614133833","11968.1078752774","12936.2166754438","13824.0843944818","14935.6344829293","16085.8430614082","16771.8983695256","15687.2137987498","16393.7409040118","17307.70917437","17806.7709287339","18353.5123294108","18603.9196067457","18527.5966451154","18678.44110509","",
"Europe & Central Asia","ECS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20564.2847931022","20341.7067037926","19782.4401565574","19375.548545826","19213.9024417547","19495.2571035532","19761.1701165932","20301.8932854322","20677.3452415632","21246.4171978634","22225.7937697179","22729.0323076277","23188.8525679289","23719.3351096684","24572.6090696981","25316.5221061823","26397.3581450266","27457.1518369396","27786.4355628976","26378.4686643823","27043.281727445","27769.7678338408","27857.8619743657","28080.5095345488","28464.1918787187","28801.6440019073","29161.9219652961","",
"Ecuador","ECU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7472.02512840139","7611.73325454516","7595.02533464365","7571.24487350364","7720.72431642205","7726.19208586756","7696.58340221155","7867.05793296081","7964.48606899267","7443.33564543541","7387.61587918906","7550.25727509423","7727.71734878832","7808.19220073005","8311.70135430078","8607.76540862608","8837.38068581679","8879.63685410588","9285.8644065728","9183.55255782892","9352.34423681593","9926.90344109607","10322.1789023463","10665.4625828373","10901.4185562194","10749.1288738874","10424.2641539122","",
"Egypt, Arab Rep.","EGY","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5909.16157495742","5836.66634044749","5965.07054109887","6013.88461304189","6130.74871890015","6292.66239065116","6482.55336287529","6712.63998890105","6856.41767472909","7142.67024262616","7388.35641112331","7507.68726063693","7541.32422926438","7635.66060652718","7800.34891861969","8001.51654058756","8398.87453511458","8838.52479551261","9305.41495471612","9561.84756856866","9857.46828190066","9823.82328675711","9822.42018054691","9814.21213021382","9879.79935855302","10095.6101677121","10319.256927452","",
"Euro area","EMU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28120.1698928908","28770.0591331119","29039.4708978177","28725.0882902236","29347.5364100295","30001.6419392791","30447.6299907134","31209.3452409291","32068.9069959607","32930.0310419252","34088.9740577947","34705.3172866319","34904.6907962296","34988.0551505565","35612.3104964996","36047.9855561425","37058.7938950046","38012.2483129363","37998.4890321789","36138.7050200617","36790.9617303049","37437.9456059039","37005.5680058395","36781.5160535249","37148.0616511431","37799.2473402629","38334.6509803869","",
"Eritrea","ERI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1110.99052630474","1268.41711033735","1544.37251162224","1586.09224097384","1718.3656251667","1827.8883507501","1824.01317010876","1781.14765291006","1679.14714337388","1771.68733794085","1765.60397963655","1661.87935435208","1633.41563923412","1628.86986333777","1574.35215810445","1563.48830246365","1384.10360505986","1411.84139684816","1416.36580154238","1510.45892910899","","","","","","",
"Spain","ESP","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23758.7280977593","24301.6921936592","24407.675543355","24030.9776596201","24486.8229291387","25051.2336818993","25614.3894951727","26448.3786561369","27473.3069596232","28589.3085949046","29967.1314474464","30950.5732327814","31395.2760183926","31815.4213391699","32261.4444925784","32901.9877322306","33700.8521141386","34329.6470032958","34163.9463911854","32652.5121822546","32507.0939660629","32068.2709273108","31109.1874649142","30678.9172969914","31195.4052422035","32289.163407147","33349.1438915187","",
"Estonia","EST","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11361.8462429184","12144.5950918986","13733.2848117095","14436.7289529188","14270.9983363474","15703.0274678557","16803.5186789525","17937.8319791363","19389.4423083658","20733.538079237","22807.1827469547","25298.646049925","27383.4695578858","25968.9728072711","22187.9264018728","22740.9720038708","24543.0674715452","25691.9996357991","26282.9088374806","27113.6859213723","27549.5813697378","28095.0626476917","",
"Ethiopia","ETH","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","651.953090560741","584.34181231197","514.790155457192","561.936986984778","560.005934971439","574.837098206082","626.107884335328","626.442265180299","587.272494089588","599.952105879211","618.242218671924","650.453496453149","641.527025842593","609.942417701297","673.42600453182","732.38049847164","789.870370145532","856.994839947625","924.518761953064","979.622512202945","1073.82629506882","1162.78331740492","1230.57548379087","1325.75513657038","1424.52698442707","1533.10763199974","1608.29347611692","",
"European Union","EUU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24880.628483878","25092.558724722","25245.0569914387","25131.8538376634","25786.8564742458","26455.8906687627","26967.098777201","27688.8864026861","28463.8674782155","29242.8407237645","30334.5294634047","30962.6749562598","31337.3508770382","31680.2054345925","32411.7668337088","33004.7036247582","34036.8453756827","35009.4500930109","35118.4052556977","33500.8550518021","34115.6858542851","34726.1985249622","34501.3260514484","34499.6000822249","35011.0592926046","35737.9241270065","36329.8680853429","",
"Fragile and conflict affected situations","FCS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2819.58509483241","2144.48822178812","2226.46322449117","2329.15780451099","2351.28310719583","2369.11236538396","2472.93407485472","2613.98479710498","2885.84019490661","3041.47811615839","3045.91089935296","3066.00788365758","2981.16325077811","2744.08331888616","3084.08397469135","3209.59535996648","3355.58494342214","3454.88540806838","3567.75714160005","3648.13708303017","3788.85026276778","3505.54875314685","3654.24262434195","3783.37317483046","3825.41230089365","3830.46691987598","3956.37087217191","",
"Finland","FIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28905.5703241723","27047.8399017226","26002.0799527475","25686.5100224016","26583.533331846","27596.4128931831","28512.4344000172","30205.0204371741","31760.2768039513","33094.8384299002","34887.1787990067","35706.1533300355","36218.2401573648","36852.4439237464","38188.2510919027","39115.7647931549","40546.0807261049","42467.2609961997","42574.6411365042","38867.7994464569","39848.1344978775","40683.5275821703","39912.9413580065","39428.3120606313","39017.5372069548","38885.8957588024","39523.0489783247","",
"Fiji","FJI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5891.2900807153","5678.8756314892","5951.98319087882","5994.26640312725","6212.41893503634","6287.00551567732","6513.37598402228","6302.72202210462","6325.18392241167","6829.07467796031","6673.84739081023","6782.28440438871","6986.6779564214","7048.44794072517","7406.36184195247","7426.77876327393","7513.21710556967","7383.26406948114","7384.0860570468","7208.00511111528","7352.08836002372","7488.82938057572","7537.92622654187","7839.87478602252","8222.25381602824","8477.6447332114","8447.26421585972","",
"France","FRA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29527.9739515033","29811.1078430022","30137.7581222541","29823.6150248112","30409.6863664008","30931.8113478034","31250.2998100345","31867.7936346487","32879.6542357604","33825.4345557452","34896.3884520384","35320.424035786","35456.6763421496","35494.7828624538","36216.1670150247","36522.0736686393","37129.6841315556","37772.0765704829","37634.9290549311","36340.508687855","36872.2252545845","37457.2842867589","37344.5371009423","37366.932420166","37531.4291184908","37765.7508688631","38058.8730455565","",
"Faroe Islands","FRO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2721.05686705971","2850.13850360709","2887.96347401355","3047.31030734923","2970.34819595308","3136.43790627049","3016.74408223724","2829.62977301078","2920.37143500805","2972.37082093047","3119.11544350034","3181.51942864264","3206.05023425746","3273.57657894626","3178.19997197122","3255.20463182086","3266.69921291057","3221.06312805464","3167.71662996746","3220.97630144598","3297.65693360804","3412.90655368719","3343.87635487685","3208.68287379986","3130.054449859","3271.26702149826","3253.47975532675","",
"Gabon","GAB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19500.7230842468","20142.4853569857","19006.0925339182","19242.3474082153","19444.7965319576","19895.6277129666","20101.3002950707","20727.6612578701","20919.2913508214","18581.8455699392","17782.5106657898","17714.1892382638","17231.1929530881","17170.8987356978","16832.3044863926","16803.3695818458","15860.2084108551","16312.4043316918","15287.9837061927","14822.2342756909","15355.7931982373","15893.5162321878","16159.4926618381","16502.800723963","16678.4622846348","16836.6059057727","16786.0007214473","",
"United Kingdom","GBR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26827.8422642227","26454.4098108301","26481.6315650866","27085.7876568753","28065.1854525458","28682.3421558204","29335.696108937","30441.839370203","31305.6862483084","32205.1508944734","33266.1164286608","33981.3775929392","34669.5182383112","35656.1779984626","36292.1820341162","37159.7989562295","37793.6185013342","38384.2519713226","37903.3819323998","36042.424228706","36366.9831782522","36607.9810897257","36892.8503113158","37398.7972183927","38251.7924802929","38839.1669568199","39229.8487650869","",
"Georgia","GEO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8006.50423395592","6272.84825599734","3429.67306439336","2406.21439423382","2177.91996806486","2294.77561882095","2616.96593728235","2946.17687710001","3067.64146291545","3180.32407760557","3263.85926179743","3445.57944171158","3658.70749688075","4116.19608418348","4414.77666096774","4902.09293431362","5432.07754056497","6183.34349236755","6408.06033535279","6254.86760822712","6733.78376130988","7315.0908976643","7881.32904812669","8254.01076569103","8749.15618927352","9025.13314265612","9276.76624317549","",
"Ghana","GHA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1919.59663604645","1965.72272579596","1985.9478191155","2025.60310673572","2036.87097033283","2066.19236747706","2107.82169085302","2143.48896230006","2191.02578824457","2232.82277362906","2259.05740510313","2291.01047833942","2333.6760577053","2392.31991140175","2461.31602400049","2539.32280551284","2632.0211439025","2675.43674965951","2845.22732625269","2907.57474834725","3059.4136985984","3404.45956595241","3632.43645541447","3807.33298484994","3868.59106954135","3929.68104354841","3980.2021060737","",
"Gibraltar","GIB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1411.93334950553","1373.09153511294","1337.33462333603","1325.48468648977","1308.50082408452","1311.94768207296","1326.43415260549","1360.78986405506","1382.96012091812","1410.71499283703","1420.61758524791","1445.89948837155","1492.91568281916","1483.54848696996","1489.40755934158","1504.0146055878","1510.10193407857","1574.13587956031","1603.38035289352","1543.82552823348","1575.38231056336","1625.57266316287","1684.14140516929","1711.67747367409","1734.71842171585","1753.0631163132","1823.33878842807","",
"Gambia, The","GMB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1506.39208620923","1499.72961862135","1502.56984487913","1503.86638883501","1464.82811121032","1437.00667357236","1428.12677154749","1456.32764759469","1464.74602662019","1513.54280388022","1549.57275871719","1589.57269442471","1489.99920614925","1541.98180711331","1598.31239377526","1533.23681413411","1501.78820657435","1507.68597195793","1544.51682142005","1593.00323054637","1644.22861355625","1524.7560222876","1560.31722165281","1584.74033470019","1550.20546409148","1568.02291155228","1554.88413171839","",
"Guinea-Bissau","GNB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1573.87124513804","1614.46601711103","1592.84010916082","1587.79163088337","1601.85409618809","1637.65571469034","1793.03159901684","1876.12577612586","1326.23962575174","1316.92567675579","1363.34043628134","1366.49208845203","1325.82211585947","1305.42585051665","1312.52236093136","1338.28632502074","1338.34592011585","1349.44147660532","1359.9158772666","1371.05876963578","1400.36271908519","1475.38909048806","1412.95372357344","1421.34027871018","1398.25432049779","1446.46864908346","1491.68195282867","",
"Equatorial Guinea","GNQ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","999.504534579949","958.352900750171","1250.12851659895","1342.45289823781","1513.07787062634","1715.2275305108","2752.92612075478","6620.81890618774","7876.19847857676","9507.22415825884","10792.733022619","16932.0027163883","19418.6946732963","21230.1110744417","28076.3489776622","31372.0827949494","32300.7371415936","35570.7250735463","40015.8191935871","38738.1520306425","33723.3658030152","34363.1529063453","35632.0456431947","32736.0974323694","31542.5107724706","27572.5875067327","24162.5275308114","",
"Greece","GRC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20686.1367611483","21072.9332724706","21058.96205484","20600.4767595964","20907.5390114597","21247.0408971018","21759.0612321488","22622.9137945759","23374.1527731618","24000.1358885311","24839.0759062479","25731.2092719044","26642.768959863","28119.4073558205","29469.5266005245","29559.2813870956","31136.4469589464","32073.9603960134","31881.7123475428","30430.419418438","28726.0792836873","26141.3195918975","24364.2690631745","23746.0845699961","24081.6305378246","24170.3018369872","24277.5965257149","",
"Grenada","GRD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7241.55920764449","7328.87825054336","7210.8773372878","6990.01935659345","7029.73883061964","7118.56538989116","7394.60099169228","7740.44223926457","8633.43652291863","9217.7689774813","9651.48881505027","9434.79801981238","9735.11102673913","10627.8139917639","10530.1010419973","11893.8208227539","11384.6569538532","12043.5898980472","12117.6480583066","11276.4865609013","11177.9997155594","11220.828366136","11048.5042871569","11262.6987963032","12038.4708733182","12757.9662533519","13167.0521552704","",
"Greenland","GRL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5100.7791925832","5165.02056828565","5289.27562220212","5369.69986988429","5458.01129740901","5598.12003993929","5634.7559045856","5750.51367763367","5904.3341756626","5994.87089024369","6070.72005986777","6069.47751437279","6157.56588845048","6166.11240985273","6213.12985689764","6269.15558477064","6458.00089052801","6713.1464445112","6781.89963683618","6669.99987459337","6714.06359554651","6844.4956401592","6899.10873916764","7005.02692845274","7147.42922806486","7292.71910386634","7366.76847952713","",
"Guam","GUM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2843.14327636848","3009.32672891331","3228.32301745305","3468.68722294909","3740.21953723567","3911.50775010434","4216.71299035243","4487.24271039241","4425.46033554465","4573.02454105171","4521.90289297271","4630.02555167227","4681.04552813957","4634.15548380744","4788.10659681991","4698.82104023211","4948.72447835002","5308.40585233324","5424.61337979324","5621.9633011265","5847.85725499679","6130.83761606119","6420.1147615941","6697.87312395973","6910.55598963797","7074.20713695781","7266.3352852239","",
"High income","HIC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29157.6491827462","29412.7233830789","29895.1062540274","30102.1074387967","30877.1180157494","31524.428024393","32272.2075057855","33178.2114765954","33874.1842547876","34780.2758581247","36011.5560096172","36301.6487509303","36648.895435996","37273.4915600362","38319.9997562877","39171.7206063306","40127.8810832052","40908.6360248499","40791.7324785723","39178.4512724848","40129.7221775915","40793.8456108427","41120.8995718224","41477.3319989389","42091.8376230276","42837.6162697989","43319.3394458885","",
"Hong Kong SAR, China","HKG","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26974.2627013224","28276.8601412023","29788.719757023","31097.1496828618","32239.8904496522","32358.0768841425","32271.3920856981","33635.9377278881","31394.0810927874","31875.153097622","34016.6779395359","33956.2828015822","34366.3189941379","35486.6627706186","38274.3622822337","40922.9573744732","43520.5135691056","45937.4430329063","46635.1355971901","45390.4803676521","48107.7222260692","50085.9593288483","50346.6461237297","51670.5769943724","52700.5214686749","53489.605173392","54279.1834739963","",
"Honduras","HND","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3171.67135710824","3181.94887902318","3266.19999329877","3372.66106517279","3236.49407819279","3275.71025551082","3301.64454473374","3373.92775202213","3380.35146163521","3230.29848355015","3328.5105885392","3332.93206938922","3372.35724467309","3440.15435860558","3568.14841595992","3697.16985429204","3852.21373403826","4002.20516646456","4084.29869915323","3904.45951854827","3971.18299352727","4046.07625166556","4136.82205775887","4177.58027107278","4231.32506716223","4311.17639683289","4392.26594675796","",
