"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Bosnia and Herzegovina","BIH","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2913881242627","53.6000024224428","43.4835550705912","47.946809048704","47.1490993597073","54.1817832680988","66.3936910062224","66.1009075338463","68.2298374411086","67.6426054334409","64.3547123374798","63.9212851484354","63.4738646145259","62.9114997341985","62.6942132666468","63.913693270294","64.4469293659618","64.759843117935","66.1813296906813","64.8358033748553","65.9671693478515","65.1022251452596","64.197543834102","",
"Belarus","BLR","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3578199052133","29.066985645933","28.6478809226224","43.3032188260752","49.0235247406819","45.571173288113","44.3881338686953","43.4481539083506","45.5236827631075","46.1559887274079","46.6765726875632","50.8795136453218","51.2362838982862","51.1084324890288","48.8021701474001","46.0871088359989","47.1409845616079","47.1575455814422","44.4438235312674","47.0981296386586","49.538660226248","50.0211400890614","49.3611094049784","51.5368498338292","51.6811734897087","55.0544664377159","55.958508506542","",
"Belize","BLZ","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","","","","","","","","","","","","","","43.9857086145296","47.3094980137234","41.6862514688602","46.413874191652","53.1955484896661","54.2754275427543","52.1668909825034","54.6601835664336","54.5061099796334","49.6452420701169","49.2565405608884","53.1366459627329","57.8251183514341","59.8692693214769","60.6772701434282","61.4050104938165","62.5640576696851","61.5750087926546","61.1653308271133","62.2758007533958","63.0025687190617","63.5211264519437","62.0590909606171","64.2808127357627","65.4690995667168","65.7389099960559","65.772260312124","67.3037253333544","64.8774333003764","65.5483396263228","65.1541344900026","65.7201580492053","65.1132726958507","64.2605867360031","64.8211940128646","65.1743650916427","65.565698512882","68.2737543160204","","",
"Bermuda","BMU","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.3937960056475","90.6270285148158","92.4235348053987","90.0818155071261","87.6035198885595","88.4182026479855","89.0993487040632","89.0968637666934","89.0078809810452","88.7108458341484","89.6860626407496","90.4883250728745","89.6950844496333","90.4306450630662","91.4431560511626","92.3584321618519","93.2165037184774","","","","","",
"Bolivia","BOL","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","","","","","","46.1952208799929","47.7344573234984","44.8695434019067","42.2644163150492","40.3227793519773","45.4739037851462","45.7460275473766","45.2054137070455","46.6463121123351","47.8659406641325","48.5526380613022","48.0459835574769","47.6540917464696","43.6136483953966","43.9259079887129","44.588838040656","46.5412879570073","49.2859342532773","48.8541236331591","48.9762488846556","48.49370508248","49.2591221856183","50.4146132782996","51.4377840811191","51.2993736342904","50.0034492242728","51.3462525070924","52.2089608377772","54.9645883643907","56.2456179975355","55.1999853421926","55.6057805524167","55.8058253159954","55.1904957658106","53.6511272748947","53.5938242193055","51.0423850049119","50.7336321974001","48.174023390921","49.9261482201635","49.8564150466774","48.5841879013611","48.4708498281037","48.7089686389104","50.180041748318","54.1820241419","55.3937157407919","",
"Brazil","BRA","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","42.340504583187","38.7581463372283","49.3204619596889","44.6045093158348","47.7610348654825","47.710664073746","49.182715101502","51.0405636145145","49.4899848062227","49.4225436938688","49.3541060134379","48.9370379038592","48.5680282621073","47.6384393887991","47.017060152063","47.7273466223821","47.2833219881922","46.6804349329343","48.2547959230828","48.3467999506492","45.1611099839749","45.5449095257396","45.4443929010521","45.1101793774821","42.82444941072","43.1464958713447","43.6824323906767","44.1101102713426","46.2383973285263","48.8101504739955","53.21","56.0499067341734","53.579998820417","50.8299999382306","50.1471491866369","66.7028637932966","68.9931847712489","68.960242272717","69.462879120306","69.5221877063609","67.7276632219104","67.77544532328","67.2163115821429","65.831767770414","64.6942024642866","66.0496945708662","67.1800965212342","67.6993767697566","67.2580667882743","69.1751802431221","67.782574996064","67.7174952243821","69.0694702020561","69.872896243983","71.1815011986366","72.6831580342209","73.3049765947018","",
"Barbados","BRB","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.3600879604178","76.480057731272","78.8478223147666","79.4928640709436","80.9313918404827","79.5744251205291","79.571031689975","78.8107523489782","79.5557012869907","79.5709628935605","80.0617714081245","80.4265782250686","81.1989758052546","79.4481360105738","80.4931710867027","80.7290871913816","82.1311795740246","83.1979535425052","83.2784977016546","83.8774952825504","84.9315582223889","85.9100647384845","86.1047419260416","87.4773640342987","88.3021582733813","88.8598458052062","","",
"Brunei Darussalam","BRN","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","","","","","","","","","","8.14922406543842","9.14669361825007","8.42126219390802","14.214062647866","18.3049465482877","14.8939659838284","14.5410097028502","17.4589408640035","19.4674264423867","21.7001686382156","25.4632211687426","26.9765101969738","39.267076875146","38.5612577358686","45.5196867843688","39.235758948704","37.4755242125059","39.4052212666145","38.635713866471","41.6875324088031","44.9729184686849","44.5674619970194","42.5737640371551","42.7273098354283","47.0558657817109","43.5804283698859","35.3058141386067","38.8229863382636","38.2444117641971","34.6302572795188","31.0193775691018","27.4930673672336","26.1173720769459","28.0055259094726","25.2511287926698","33.6858557583289","30.6099518459069","25.7520490923915","26.6941141872873","29.2901629930651","31.4352185232371","37.5351558105524","41.5069816760175","",
"Bhutan","BTN","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","","","","","","","","","","","","","","","","44.6150652811425","41.1732414446382","38.4672250170863","36.2804878793467","35.5385374022846","36.7545697800439","37.7775709868003","37.200945806777","38.6132880537986","40.4396110417815","39.8689341289008","40.3960733140024","37.970111516165","38.2449202352588","35.1751072694821","34.1319659619018","35.0731742338829","35.0089675689677","37.5660978355615","37.0830547214258","36.6200017077535","35.9609405988654","35.0588564824057","35.4466022389947","37.3339667281523","39.5275256175886","38.8789437750968","35.3921970635705","36.5216410985265","38.0828800576355","37.9448911856442","39.9178490151552","38.7647611690668","38.3298459197261","39.370963461028","39.2788120571235","39.2152121718924","",
"Botswana","BWA","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","43.2613551749814","45.8481976013318","48.2301854314999","50.098231827112","48.1251543735272","46.9512195121951","46.3414634146341","","","","","","","","","36.4856493908734","38.5611027063372","39.3395133256083","37.6056659812657","34.8226466575716","34.5741324921136","38.4437596302003","39.1323257583995","37.0274309829436","35.0263602219083","32.4087962374476","31.9801023659274","31.0530936047079","28.5106150142263","30.083473022302","34.1267608846046","36.2467183119986","39.0002774103233","41.9432308410958","48.9429597128041","48.6219868576134","47.465287917806","47.0304759221432","49.4807248482776","47.9954692112309","46.42284354375","48.6634957016183","50.4249274192296","53.7637558702147","53.8594511655012","50.3336128133854","49.7577715582272","50.9636553639589","56.173499915299","64.7292001249602","61.5598742490095","57.036448920165","62.7340196527226","60.7372122509796","58.9106606555578","64.4422816187924","63.0928546950462","",
"Central African Republic","CAF","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","38.2183649425287","36.0881597796143","36.3395172413793","33.4951213592233","34.4036847697971","38.4615170940171","35.8299667671998","34.2359834112154","34.0304182509506","38.0029806259314","39.3376117535629","39.6244781495489","40.0687859103673","37.9550783923255","38.3753458246041","39.9369110370291","41.4181190627824","45.2329984754085","44.9516120148701","42.9730769230769","36.4830830174619","36.2656600772614","37.1840917796982","34.0768807901329","32.9087280679004","30.3661505612795","32.7714094907783","32.0626093708518","31.6951981223896","32.8923021427347","32.262741056438","31.5974457584042","30.618553289562","29.8866327328345","33.8363058324932","33.2691161993133","32.2543146256779","32.3924074508647","29.3799308806484","30.1886180322664","30.787918944288","30.5609821483808","31.3377603208269","30.9152695967377","31.6614606370443","31.9922246523227","31.6225735206989","32.2606923471062","36.6677000871751","41.1947562993242","41.205138796167","41.1027719663331","",
"Canada","CAN","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3468915384437","66.6227359508217","71.3072381667406","70.0256505392143","68.9108697133601","69.3560393801772","69.3124572012471","","","","",
"Central Europe and the Baltics","CEB","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.3986208170293","57.2397734593369","57.3150709767481","58.8182414895862","60.528103479458","61.5609505923931","61.591154061006","62.6722558970448","62.8088747281831","61.3069007103003","62.0764388098139","61.8460691071584","62.2447072045531","62.3715837202978","63.4056172648775","62.9864661306015","61.926656893863","62.9535314732091","63.5947506290499","63.163981435172","63.3502613334368","63.9426202084951","",
"Switzerland","CHE","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.6889510326377","66.5900009232984","67.7216467684461","68.4737190295912","67.556447528521","68.3327176389621","69.6151147767164","70.40124575805","71.1505580245506","71.3913241998818","72.1493615977086","71.5515498132813","71.402469362482","71.9045937643357","72.0628301921373","72.0853506498027","71.8531873093419","71.9445542810868","71.5861284900788","72.7682320619745","72.6912246826195","72.3479843614674","72.7649757231454","72.8710354282097","73.2330559173887","73.4274855654454","73.5345618030033","",
"Channel Islands","CHI","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","52.2694350555287","52.6995052699505","51.66879445559","51.2235685435971","50.0350658458661","50.0696184906711","49.9705454973884","50.0060598715307","49.6984213391399","49.002426530062","50.2154175948888","52.0950973026683","52.7514073918668","51.0223983808702","43.5717883739177","53.579981118894","49.6565513776552","51.7102565506183","54.0289600880507","52.863063737728","52.8580173864587","54.6120503812919","55.7348551176994","52.8362181573222","50.8464304188143","50.4084080311772","50.4908387964364","49.3029031002183","45.239725504323","46.9538481234386","47.302899580242","48.3039911119882","50.3800233430944","51.5768682334698","50.8148612878473","49.867899345189","56.2087979609008","56.8827268773748","59.515256288658","60.1886752881979","59.5138555197333","60.2273676334758","59.9678478890723","58.6564012362132","56.3510266639923","55.2053471187965","51.2070256761106","52.623792430152","58.5331943620556","58.5591895287308","57.3121207659294","58.2271055069781","60.816961194004","62.2215634781734","62.0016355731806","63.2731277279407","64.404774330509","",
"China","CHN","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","32.4331678117135","32.2729854743163","29.693684391671","27.0688135864776","26.6412681134771","27.358708189158","24.9377878964367","26.3069891873816","27.2461441431111","27.061461624707","24.9287186910558","24.4454393748219","24.8119417019276","24.247151875771","24.1432966722071","22.6879420957394","22.6025563809141","24.3076923076923","24.6031708075817","22.3413216217336","22.307089726483","22.7128409035272","22.5925015103505","23.2020873579454","25.5281828208543","29.3522009153756","29.8459454272647","30.3596460245343","31.2366497972772","32.8913190839989","32.3817019323113","34.4774540776262","35.5546924109901","34.5148266596616","34.3614794336491","33.6517435686258","33.56906732321","35.0044643370554","37.0421559226242","38.5741837360126","39.7864796998148","41.2219680848748","42.246795503713","42.0270366128723","41.1819501791534","41.3347332477967","41.815672804529","42.8559691284489","42.8166233454482","44.3300379590926","44.0737528137188","44.1647991372142","45.3065618435706","46.6966584449961","47.8371218138125","50.2356399449958","51.6337126233257","",
"Cote d'Ivoire","CIV","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.738047584138","45.8803684646377","45.5648613838272","45.749739274093","",
"Cameroon","CMR","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","46.9673955708073","47.4892479338589","48.7624850422216","48.9961384314039","49.842711305421","50","49.7651216912126","49.1790256273944","50.5899057442041","52.5900237653607","52.6375947472827","53.4296042075878","47.9616300055208","52.6896043897651","48.5346658973708","43.1319954339803","40.7354776362229","39.2408755405671","40.9673306642052","38.7563668607413","42.4782133425629","44.0475173640643","45.1270464474899","46.1640701891111","44.2374601683252","45.9738523399316","45.6854337173244","46.9655115939998","53.6587985146839","50.6675152462871","52.5328844991028","51.8588051178103","51.1550032382111","51.5742380342741","50.2840217341193","49.3548870693652","52.4792835974357","52.848297532528","53.4874918929378","54.415257322161","54.5677581155322","53.5270211727756","54.2898558557364","54.2566455092107","56.3690049201587","55.8280022639073","56.6131581482266","55.3753638511628","55.8189817289559","55.6164420654583","56.585795940643","56.7199727721136","",
